,dataset,model,algorithm,fold,metric,value
888,RLM,MolFormer,svm,0,MAE,0.42170260854398406
889,RLM,MolFormer,svm,0,RMSE,0.5403843188440003
890,RLM,MolFormer,svm,0,R2,0.24607863242052563
891,RLM,MolFormer,svm,1,MAE,0.41145059733056794
892,RLM,MolFormer,svm,1,RMSE,0.511640555759154
893,RLM,MolFormer,svm,1,R2,0.37332088517166084
894,RLM,MolFormer,svm,2,MAE,0.434459576595933
895,RLM,MolFormer,svm,2,RMSE,0.5371960071174371
896,RLM,MolFormer,svm,2,R2,0.2689940807296698
897,RLM,MolFormer,svm,3,MAE,0.42080140392682214
898,RLM,MolFormer,svm,3,RMSE,0.5277924649778823
899,RLM,MolFormer,svm,3,R2,0.35091756391535545
900,RLM,MolFormer,svm,4,MAE,0.40760647167466385
901,RLM,MolFormer,svm,4,RMSE,0.5283972296760107
902,RLM,MolFormer,svm,4,R2,0.31194277708761853
903,RLM,MolFormer,random-forest,0,MAE,0.47766552664321293
904,RLM,MolFormer,random-forest,0,RMSE,0.5849247636960936
905,RLM,MolFormer,random-forest,0,R2,0.11667485596522997
906,RLM,MolFormer,random-forest,1,MAE,0.5100671423488201
907,RLM,MolFormer,random-forest,1,RMSE,0.6122432218742526
908,RLM,MolFormer,random-forest,1,R2,0.1026471038006812
909,RLM,MolFormer,random-forest,2,MAE,0.4742982723761
910,RLM,MolFormer,random-forest,2,RMSE,0.5720077473519698
911,RLM,MolFormer,random-forest,2,R2,0.17118202046443487
912,RLM,MolFormer,random-forest,3,MAE,0.5026852564067222
913,RLM,MolFormer,random-forest,3,RMSE,0.6109158703433364
914,RLM,MolFormer,random-forest,3,R2,0.1303664210399028
915,RLM,MolFormer,random-forest,4,MAE,0.4620486597387238
916,RLM,MolFormer,random-forest,4,RMSE,0.5671293163554343
917,RLM,MolFormer,random-forest,4,R2,0.2073751398782394
918,RLM,PhysChem,linear,0,MAE,0.4157750777248714
919,RLM,PhysChem,linear,0,RMSE,0.5294781564957955
920,RLM,PhysChem,linear,0,R2,0.27620317698730945
921,RLM,PhysChem,linear,1,MAE,0.4372694240958045
922,RLM,PhysChem,linear,1,RMSE,0.562704280634515
923,RLM,PhysChem,linear,1,R2,0.2419886034405171
924,RLM,PhysChem,linear,2,MAE,0.42478740847358576
925,RLM,PhysChem,linear,2,RMSE,0.5345444108519682
926,RLM,PhysChem,linear,2,R2,0.2761927521308064
927,RLM,PhysChem,linear,3,MAE,0.41484706542561284
928,RLM,PhysChem,linear,3,RMSE,0.5321929014638079
929,RLM,PhysChem,linear,3,R2,0.3400490763552456
930,RLM,PhysChem,linear,4,MAE,0.4424269555615128
931,RLM,PhysChem,linear,4,RMSE,0.5631793215113529
932,RLM,PhysChem,linear,4,R2,0.21837778408821584
933,RLM,PhysChem,svm,0,MAE,0.4067756329956297
934,RLM,PhysChem,svm,0,RMSE,0.5172797661845551
935,RLM,PhysChem,svm,0,R2,0.3091694126062857
936,RLM,PhysChem,svm,1,MAE,0.42472699778352585
937,RLM,PhysChem,svm,1,RMSE,0.5176451997625436
938,RLM,PhysChem,svm,1,R2,0.35852508271168926
939,RLM,PhysChem,svm,2,MAE,0.41625946956458637
940,RLM,PhysChem,svm,2,RMSE,0.5141240418241135
941,RLM,PhysChem,svm,2,R2,0.3304374295779926
942,RLM,PhysChem,svm,3,MAE,0.40053358465848987
943,RLM,PhysChem,svm,3,RMSE,0.5039386470394669
944,RLM,PhysChem,svm,3,R2,0.40826287502046354
945,RLM,PhysChem,svm,4,MAE,0.40262069999986927
946,RLM,PhysChem,svm,4,RMSE,0.5168413797685609
947,RLM,PhysChem,svm,4,R2,0.3417088012628735
948,RLM,PhysChem,random-forest,0,MAE,0.43258141174891634
949,RLM,PhysChem,random-forest,0,RMSE,0.5332462891941204
950,RLM,PhysChem,random-forest,0,R2,0.2658644412308311
951,RLM,PhysChem,random-forest,1,MAE,0.46407308933116037
952,RLM,PhysChem,random-forest,1,RMSE,0.5665143142392921
953,RLM,PhysChem,random-forest,1,R2,0.23168896155827068
954,RLM,PhysChem,random-forest,2,MAE,0.4403103358378833
955,RLM,PhysChem,random-forest,2,RMSE,0.5378332631565076
956,RLM,PhysChem,random-forest,2,R2,0.26725872069811185
957,RLM,PhysChem,random-forest,3,MAE,0.4593105981708334
958,RLM,PhysChem,random-forest,3,RMSE,0.5638077033807378
959,RLM,PhysChem,random-forest,3,R2,0.25931167909701647
960,RLM,PhysChem,random-forest,4,MAE,0.42463935399948577
961,RLM,PhysChem,random-forest,4,RMSE,0.5276775038009804
962,RLM,PhysChem,random-forest,4,R2,0.3138158956294136
963,RLM,MolBERT,linear,0,MAE,0.45966857745855944
964,RLM,MolBERT,linear,0,RMSE,0.5854382349612757
965,RLM,MolBERT,linear,0,R2,0.11512333623052706
966,RLM,MolBERT,linear,1,MAE,0.5092747279573955
967,RLM,MolBERT,linear,1,RMSE,0.6451144800975839
968,RLM,MolBERT,linear,1,R2,0.003702874109623888
969,RLM,MolBERT,linear,2,MAE,0.48688325983498176
970,RLM,MolBERT,linear,2,RMSE,0.6097752107758262
971,RLM,MolBERT,linear,2,R2,0.05812152562480344
972,RLM,MolBERT,linear,3,MAE,0.4725595132901244
973,RLM,MolBERT,linear,3,RMSE,0.5949629934515654
974,RLM,MolBERT,linear,3,R2,0.17519099627676094
975,RLM,MolBERT,linear,4,MAE,0.5226980345285113
976,RLM,MolBERT,linear,4,RMSE,0.6551644501647992
977,RLM,MolBERT,linear,4,R2,-0.057801412452383794
978,RLM,MolBERT,svm,0,MAE,0.37336302973989194
979,RLM,MolBERT,svm,0,RMSE,0.4758979566596518
980,RLM,MolBERT,svm,0,R2,0.4152795858005648
981,RLM,MolBERT,svm,1,MAE,0.38831276220960476
982,RLM,MolBERT,svm,1,RMSE,0.49111377054744604
983,RLM,MolBERT,svm,1,R2,0.4225963556590726
984,RLM,MolBERT,svm,2,MAE,0.403242757992073
985,RLM,MolBERT,svm,2,RMSE,0.4938819731647808
986,RLM,MolBERT,svm,2,R2,0.3821234814319322
987,RLM,MolBERT,svm,3,MAE,0.3807751026395436
988,RLM,MolBERT,svm,3,RMSE,0.4772487523836317
989,RLM,MolBERT,svm,3,R2,0.4692828897197502
990,RLM,MolBERT,svm,4,MAE,0.4062567674893497
991,RLM,MolBERT,svm,4,RMSE,0.5121020105593951
992,RLM,MolBERT,svm,4,R2,0.35372633966658373
993,RLM,MolBERT,random-forest,0,MAE,0.4475708459824145
994,RLM,MolBERT,random-forest,0,RMSE,0.5529024008811766
995,RLM,MolBERT,random-forest,0,R2,0.21074466189588104
996,RLM,MolBERT,random-forest,1,MAE,0.4780971390854546
997,RLM,MolBERT,random-forest,1,RMSE,0.578984789932548
998,RLM,MolBERT,random-forest,1,R2,0.19749156288627967
999,RLM,MolBERT,random-forest,2,MAE,0.44665702703608323
1000,RLM,MolBERT,random-forest,2,RMSE,0.543740049686993
1001,RLM,MolBERT,random-forest,2,R2,0.25107558855604195
1002,RLM,MolBERT,random-forest,3,MAE,0.4694309583365741
1003,RLM,MolBERT,random-forest,3,RMSE,0.5749424100394384
1004,RLM,MolBERT,random-forest,3,R2,0.22976690325135174
1005,RLM,MolBERT,random-forest,4,MAE,0.4482890121694095
1006,RLM,MolBERT,random-forest,4,RMSE,0.5468960098744253
1007,RLM,MolBERT,random-forest,4,R2,0.2629227550932246
