,objective,dataset,algorithm,da,train_size,fold,metric,value
2882,mlm,RLM,linear,MLM,0,3,R2,-0.4265086811342757
2883,mlm,RLM,linear,MLM,30,3,MAE,0.5601464765002593
2884,mlm,RLM,linear,MLM,30,3,RMSE,0.7060321707432023
2885,mlm,RLM,linear,MLM,30,3,R2,-0.1615086989470615
2886,mlm,RLM,linear,MLM,60,3,MAE,0.5471090514007221
2887,mlm,RLM,linear,MLM,60,3,RMSE,0.6972585244751703
2888,mlm,RLM,linear,MLM,60,3,R2,-0.1328206342079043
2889,mlm,RLM,linear,MLM,100,3,MAE,0.5771110608344954
2890,mlm,RLM,linear,MLM,100,3,RMSE,0.7187737726188782
2891,mlm,RLM,linear,MLM,100,3,R2,-0.2038099522670307
2892,mlm,RLM,linear,CL,0,3,MAE,0.5989894555474187
2893,mlm,RLM,linear,CL,0,3,RMSE,0.7608172804751044
2894,mlm,RLM,linear,CL,0,3,R2,-0.3487585860628961
2895,mlm,RLM,linear,CL,30,3,MAE,0.5415985340296227
2896,mlm,RLM,linear,CL,30,3,RMSE,0.6840497208664639
2897,mlm,RLM,linear,CL,30,3,R2,-0.0903070644359509
2898,mlm,RLM,linear,CL,60,3,MAE,0.5222199066667046
2899,mlm,RLM,linear,CL,60,3,RMSE,0.664266449070851
2900,mlm,RLM,linear,CL,60,3,R2,-0.0281538854645828
2901,mlm,RLM,linear,CL,100,3,MAE,0.5183208581330051
2902,mlm,RLM,linear,CL,100,3,RMSE,0.6548424195585929
2903,mlm,RLM,linear,CL,100,3,R2,0.0008122637581217
2904,mlm,RLM,linear,MTR,0,3,MAE,0.5709940278927548
2905,mlm,RLM,linear,MTR,0,3,RMSE,0.710079532297936
2906,mlm,RLM,linear,MTR,0,3,R2,-0.1748636715051421
2907,mlm,RLM,linear,MTR,30,3,MAE,0.5115243398706677
2908,mlm,RLM,linear,MTR,30,3,RMSE,0.6500353201804192
2909,mlm,RLM,linear,MTR,30,3,R2,0.0154281922280885
2910,mlm,RLM,linear,MTR,60,3,MAE,0.4965259407104807
2911,mlm,RLM,linear,MTR,60,3,RMSE,0.6163363932341915
2912,mlm,RLM,linear,MTR,60,3,R2,0.1148658209923233
2913,mlm,RLM,linear,MTR,100,3,MAE,0.5278950641681983
2914,mlm,RLM,linear,MTR,100,3,RMSE,0.6651204681755063
2915,mlm,RLM,linear,MTR,100,3,R2,-0.0307992923072621
2916,mlm,RLM,linear,No DA,0,4,MAE,0.5971953987575794
2917,mlm,RLM,linear,No DA,0,4,RMSE,0.7365840034191264
2918,mlm,RLM,linear,No DA,0,4,R2,-0.337051267763566
2919,mlm,RLM,linear,No DA,30,4,MAE,0.5723641582728168
2920,mlm,RLM,linear,No DA,30,4,RMSE,0.7076947509939662
2921,mlm,RLM,linear,No DA,30,4,R2,-0.2342281375957935
2922,mlm,RLM,linear,No DA,60,4,MAE,0.538263828201287
2923,mlm,RLM,linear,No DA,60,4,RMSE,0.6869058221929445
2924,mlm,RLM,linear,No DA,60,4,R2,-0.1627808994430986
2925,mlm,RLM,linear,No DA,100,4,MAE,0.5344052727742161
2926,mlm,RLM,linear,No DA,100,4,RMSE,0.6666913688141676
2927,mlm,RLM,linear,No DA,100,4,R2,-0.095350622911893
2928,mlm,RLM,linear,MLM,0,4,MAE,0.614184294224567
2929,mlm,RLM,linear,MLM,0,4,RMSE,0.785634810406091
2930,mlm,RLM,linear,MLM,0,4,R2,-0.5210550441698503
2931,mlm,RLM,linear,MLM,30,4,MAE,0.5420590153429601
2932,mlm,RLM,linear,MLM,30,4,RMSE,0.6783913195859356
2933,mlm,RLM,linear,MLM,30,4,R2,-0.1341331863818047
2934,mlm,RLM,linear,MLM,60,4,MAE,0.5356481784151077
2935,mlm,RLM,linear,MLM,60,4,RMSE,0.6689059998539703
2936,mlm,RLM,linear,MLM,60,4,R2,-0.102639832396673
2937,mlm,RLM,linear,MLM,100,4,MAE,0.5484747021750025
2938,mlm,RLM,linear,MLM,100,4,RMSE,0.6891416405428186
2939,mlm,RLM,linear,MLM,100,4,R2,-0.1703627186520095
2940,mlm,RLM,linear,CL,0,4,MAE,0.5974823129726231
2941,mlm,RLM,linear,CL,0,4,RMSE,0.7421885471493261
2942,mlm,RLM,linear,CL,0,4,R2,-0.3574754716345347
2943,mlm,RLM,linear,CL,30,4,MAE,0.5197727618579663
2944,mlm,RLM,linear,CL,30,4,RMSE,0.6517116989571039
2945,mlm,RLM,linear,CL,30,4,R2,-0.0466814527828278
2946,mlm,RLM,linear,CL,60,4,MAE,0.5352803294702497
2947,mlm,RLM,linear,CL,60,4,RMSE,0.6761171614202699
2948,mlm,RLM,linear,CL,60,4,R2,-0.1265420658173197
2949,mlm,RLM,linear,CL,100,4,MAE,0.4955502654426052
2950,mlm,RLM,linear,CL,100,4,RMSE,0.6199864909979748
2951,mlm,RLM,linear,CL,100,4,R2,0.0527427288524258
2952,mlm,RLM,linear,MTR,0,4,MAE,0.5185054694346455
2953,mlm,RLM,linear,MTR,0,4,RMSE,0.6674821263388018
2954,mlm,RLM,linear,MTR,0,4,R2,-0.0979505378310339
2955,mlm,RLM,linear,MTR,30,4,MAE,0.468374242192476
2956,mlm,RLM,linear,MTR,30,4,RMSE,0.5941798165528328
2957,mlm,RLM,linear,MTR,30,4,R2,0.1299598693282891
2958,mlm,RLM,linear,MTR,60,4,MAE,0.4866816060677272
2959,mlm,RLM,linear,MTR,60,4,RMSE,0.6258092121151458
2960,mlm,RLM,linear,MTR,60,4,R2,0.0348664832563209
2961,mlm,RLM,linear,MTR,100,4,MAE,0.5043005645849815
2962,mlm,RLM,linear,MTR,100,4,RMSE,0.6382576814901476
2963,mlm,RLM,linear,MTR,100,4,R2,-0.0039118828597872
2964,mlm,RLM,random-forest,No DA,0,0,MAE,0.5264143685248099
2965,mlm,RLM,random-forest,No DA,0,0,RMSE,0.6420682950270058
2966,mlm,RLM,random-forest,No DA,0,0,R2,-0.0643464765339927
2967,mlm,RLM,random-forest,No DA,30,0,MAE,0.4904682021809316
2968,mlm,RLM,random-forest,No DA,30,0,RMSE,0.5956855305319296
2969,mlm,RLM,random-forest,No DA,30,0,R2,0.0838751188263842
2970,mlm,RLM,random-forest,No DA,60,0,MAE,0.4907760573274715
2971,mlm,RLM,random-forest,No DA,60,0,RMSE,0.5920691065889949
2972,mlm,RLM,random-forest,No DA,60,0,R2,0.0949649937197898
2973,mlm,RLM,random-forest,No DA,100,0,MAE,0.4959942631520531
2974,mlm,RLM,random-forest,No DA,100,0,RMSE,0.596987588534124
2975,mlm,RLM,random-forest,No DA,100,0,R2,0.0798657838897368
2976,mlm,RLM,random-forest,MLM,0,0,MAE,0.5294166692497149
2977,mlm,RLM,random-forest,MLM,0,0,RMSE,0.6444275025534438
2978,mlm,RLM,random-forest,MLM,0,0,R2,-0.0721824885498962
2979,mlm,RLM,random-forest,MLM,30,0,MAE,0.4954928837495247
2980,mlm,RLM,random-forest,MLM,30,0,RMSE,0.6005027798047063
2981,mlm,RLM,random-forest,MLM,30,0,R2,0.0689979856692974
2982,mlm,RLM,random-forest,MLM,60,0,MAE,0.483841825976616
2983,mlm,RLM,random-forest,MLM,60,0,RMSE,0.5821638787283279
2984,mlm,RLM,random-forest,MLM,60,0,R2,0.1249938867457938
2985,mlm,RLM,random-forest,MLM,100,0,MAE,0.49048785589654
2986,mlm,RLM,random-forest,MLM,100,0,RMSE,0.5877537355247444
2987,mlm,RLM,random-forest,MLM,100,0,R2,0.1081098403008099
2988,mlm,RLM,random-forest,CL,0,0,MAE,0.5267393086829277
2989,mlm,RLM,random-forest,CL,0,0,RMSE,0.6396642944499591
2990,mlm,RLM,random-forest,CL,0,0,R2,-0.0563912496408967
2991,mlm,RLM,random-forest,CL,30,0,MAE,0.4819882198028897
2992,mlm,RLM,random-forest,CL,30,0,RMSE,0.5910628413376294
2993,mlm,RLM,random-forest,CL,30,0,R2,0.0980387273852118
2994,mlm,RLM,random-forest,CL,60,0,MAE,0.4752795546403041
2995,mlm,RLM,random-forest,CL,60,0,RMSE,0.5757326710251194
2996,mlm,RLM,random-forest,CL,60,0,R2,0.1442196182108114
2997,mlm,RLM,random-forest,CL,100,0,MAE,0.4641857139692205
2998,mlm,RLM,random-forest,CL,100,0,RMSE,0.5659522287163463
2999,mlm,RLM,random-forest,CL,100,0,R2,0.1730483361482589
3000,mlm,RLM,random-forest,MTR,0,0,MAE,0.4616194782020532
3001,mlm,RLM,random-forest,MTR,0,0,RMSE,0.5696309166086602
3002,mlm,RLM,random-forest,MTR,0,0,R2,0.1622630304998799
3003,mlm,RLM,random-forest,MTR,30,0,MAE,0.4587431843741065
3004,mlm,RLM,random-forest,MTR,30,0,RMSE,0.5620712861746358
3005,mlm,RLM,random-forest,MTR,30,0,R2,0.1843508732772611
3006,mlm,RLM,random-forest,MTR,60,0,MAE,0.4535857523446197
3007,mlm,RLM,random-forest,MTR,60,0,RMSE,0.5575826931591735
3008,mlm,RLM,random-forest,MTR,60,0,R2,0.1973260903912778
3009,mlm,RLM,random-forest,MTR,100,0,MAE,0.4551284623356084
3010,mlm,RLM,random-forest,MTR,100,0,RMSE,0.5512625950347136
3011,mlm,RLM,random-forest,MTR,100,0,R2,0.2154192890975076
3012,mlm,RLM,random-forest,No DA,0,1,MAE,0.5466194564933268
3013,mlm,RLM,random-forest,No DA,0,1,RMSE,0.6502662689639133
3014,mlm,RLM,random-forest,No DA,0,1,R2,-0.0122732266944136
3015,mlm,RLM,random-forest,No DA,30,1,MAE,0.5286385670661509
3016,mlm,RLM,random-forest,No DA,30,1,RMSE,0.6301648196489743
3017,mlm,RLM,random-forest,No DA,30,1,R2,0.0493435362352754
3018,mlm,RLM,random-forest,No DA,60,1,MAE,0.5116781080106577
3019,mlm,RLM,random-forest,No DA,60,1,RMSE,0.615742755171974
3020,mlm,RLM,random-forest,No DA,60,1,R2,0.0923593909242322
3021,mlm,RLM,random-forest,No DA,100,1,MAE,0.5055886541798452
3022,mlm,RLM,random-forest,No DA,100,1,RMSE,0.6026566556081996
3023,mlm,RLM,random-forest,No DA,100,1,R2,0.1305287790328791
3024,mlm,RLM,random-forest,MLM,0,1,MAE,0.5685441791724372
3025,mlm,RLM,random-forest,MLM,0,1,RMSE,0.6716475210729012
3026,mlm,RLM,random-forest,MLM,0,1,R2,-0.0799362758383328
3027,mlm,RLM,random-forest,MLM,30,1,MAE,0.5313888412529207
3028,mlm,RLM,random-forest,MLM,30,1,RMSE,0.6340415845466965
3029,mlm,RLM,random-forest,MLM,30,1,R2,0.0376107070535001
3030,mlm,RLM,random-forest,MLM,60,1,MAE,0.506628989955822
3031,mlm,RLM,random-forest,MLM,60,1,RMSE,0.6118130872307043
3032,mlm,RLM,random-forest,MLM,60,1,R2,0.1039075407229137
3033,mlm,RLM,random-forest,MLM,100,1,MAE,0.4958820341722824
3034,mlm,RLM,random-forest,MLM,100,1,RMSE,0.5936450229527056
3035,mlm,RLM,random-forest,MLM,100,1,R2,0.1563370844485062
3036,mlm,RLM,random-forest,CL,0,1,MAE,0.5561254801442747
3037,mlm,RLM,random-forest,CL,0,1,RMSE,0.661365383083255
3038,mlm,RLM,random-forest,CL,0,1,R2,-0.0471242474329176
3039,mlm,RLM,random-forest,CL,30,1,MAE,0.5063861153852031
3040,mlm,RLM,random-forest,CL,30,1,RMSE,0.6041170255982308
3041,mlm,RLM,random-forest,CL,30,1,R2,0.1263098324462276
3042,mlm,RLM,random-forest,CL,60,1,MAE,0.4858717211474467
3043,mlm,RLM,random-forest,CL,60,1,RMSE,0.5847081125099879
3044,mlm,RLM,random-forest,CL,60,1,R2,0.1815473932234834
3045,mlm,RLM,random-forest,CL,100,1,MAE,0.487625741453675
3046,mlm,RLM,random-forest,CL,100,1,RMSE,0.5889304934575943
3047,mlm,RLM,random-forest,CL,100,1,R2,0.1696840499435479
3048,mlm,RLM,random-forest,MTR,0,1,MAE,0.4916138737885106
3049,mlm,RLM,random-forest,MTR,0,1,RMSE,0.5934795279432049
3050,mlm,RLM,random-forest,MTR,0,1,R2,0.1568074077396141
3051,mlm,RLM,random-forest,MTR,30,1,MAE,0.4781509331002707
3052,mlm,RLM,random-forest,MTR,30,1,RMSE,0.578873953918723
3053,mlm,RLM,random-forest,MTR,30,1,R2,0.1977987845064578
3054,mlm,RLM,random-forest,MTR,60,1,MAE,0.4796148897451644
3055,mlm,RLM,random-forest,MTR,60,1,RMSE,0.5773449493632933
3056,mlm,RLM,random-forest,MTR,60,1,R2,0.2020309646194216
3057,mlm,RLM,random-forest,MTR,100,1,MAE,0.4670210854728432
3058,mlm,RLM,random-forest,MTR,100,1,RMSE,0.5634990209939258
3059,mlm,RLM,random-forest,MTR,100,1,R2,0.2398459232133424
3060,mlm,RLM,random-forest,No DA,0,2,MAE,0.5138579902132167
3061,mlm,RLM,random-forest,No DA,0,2,RMSE,0.6176493064213572
3062,mlm,RLM,random-forest,No DA,0,2,R2,0.0336393042094194
3063,mlm,RLM,random-forest,No DA,30,2,MAE,0.50258209491805
3064,mlm,RLM,random-forest,No DA,30,2,RMSE,0.605904260999862
3065,mlm,RLM,random-forest,No DA,30,2,R2,0.0700419567126643
3066,mlm,RLM,random-forest,No DA,60,2,MAE,0.4900966932131666
3067,mlm,RLM,random-forest,No DA,60,2,RMSE,0.5922551701727864
3068,mlm,RLM,random-forest,No DA,60,2,R2,0.1114680211195059
3069,mlm,RLM,random-forest,No DA,100,2,MAE,0.4902446038160333
3070,mlm,RLM,random-forest,No DA,100,2,RMSE,0.594767377926409
3071,mlm,RLM,random-forest,No DA,100,2,R2,0.1039141449348243
3072,mlm,RLM,random-forest,MLM,0,2,MAE,0.5255158648276833
3073,mlm,RLM,random-forest,MLM,0,2,RMSE,0.6290671095069283
3074,mlm,RLM,random-forest,MLM,0,2,R2,-0.002419022426445
3075,mlm,RLM,random-forest,MLM,30,2,MAE,0.4976088550405501
3076,mlm,RLM,random-forest,MLM,30,2,RMSE,0.6027662112510793
3077,mlm,RLM,random-forest,MLM,30,2,R2,0.0796497373433386
3078,mlm,RLM,random-forest,MLM,60,2,MAE,0.4840227784806833
3079,mlm,RLM,random-forest,MLM,60,2,RMSE,0.5855331816396567
3080,mlm,RLM,random-forest,MLM,60,2,R2,0.1315229147960154
3081,mlm,RLM,random-forest,MLM,100,2,MAE,0.4853531410561833
3082,mlm,RLM,random-forest,MLM,100,2,RMSE,0.585509574833237
3083,mlm,RLM,random-forest,MLM,100,2,R2,0.1315929417655765
3084,mlm,RLM,random-forest,CL,0,2,MAE,0.5160441464656332
3085,mlm,RLM,random-forest,CL,0,2,RMSE,0.6207642758289182
3086,mlm,RLM,random-forest,CL,0,2,R2,0.0238674982633054
3087,mlm,RLM,random-forest,CL,30,2,MAE,0.4763428207742
3088,mlm,RLM,random-forest,CL,30,2,RMSE,0.5758994513711614
3089,mlm,RLM,random-forest,CL,30,2,R2,0.1598657863424705
3090,mlm,RLM,random-forest,CL,60,2,MAE,0.4650377537883832
3091,mlm,RLM,random-forest,CL,60,2,RMSE,0.5671177731867288
3092,mlm,RLM,random-forest,CL,60,2,R2,0.1852922308138148
3093,mlm,RLM,random-forest,CL,100,2,MAE,0.4699209867587999
3094,mlm,RLM,random-forest,CL,100,2,RMSE,0.5686296050344445
3095,mlm,RLM,random-forest,CL,100,2,R2,0.1809427184024571
3096,mlm,RLM,random-forest,MTR,0,2,MAE,0.4591586299014333
3097,mlm,RLM,random-forest,MTR,0,2,RMSE,0.5595215535623135
3098,mlm,RLM,random-forest,MTR,0,2,R2,0.2069711567253863
3099,mlm,RLM,random-forest,MTR,30,2,MAE,0.45608344466285
3100,mlm,RLM,random-forest,MTR,30,2,RMSE,0.5548100490599359
3101,mlm,RLM,random-forest,MTR,30,2,R2,0.220270475612208
3102,mlm,RLM,random-forest,MTR,60,2,MAE,0.4539147125186
3103,mlm,RLM,random-forest,MTR,60,2,RMSE,0.5547204797034504
3104,mlm,RLM,random-forest,MTR,60,2,R2,0.2205222166696177
3105,mlm,RLM,random-forest,MTR,100,2,MAE,0.4514506868079833
3106,mlm,RLM,random-forest,MTR,100,2,RMSE,0.550475097417226
3107,mlm,RLM,random-forest,MTR,100,2,R2,0.2324075477333936
3108,mlm,RLM,random-forest,No DA,0,3,MAE,0.523603771158611
3109,mlm,RLM,random-forest,No DA,0,3,RMSE,0.6290092258299385
3110,mlm,RLM,random-forest,No DA,0,3,R2,0.078092141945636
3111,mlm,RLM,random-forest,No DA,30,3,MAE,0.5140827341839815
3112,mlm,RLM,random-forest,No DA,30,3,RMSE,0.6154188296988754
3113,mlm,RLM,random-forest,No DA,30,3,R2,0.1174993253692249
3114,mlm,RLM,random-forest,No DA,60,3,MAE,0.5096961114391853
3115,mlm,RLM,random-forest,No DA,60,3,RMSE,0.6102980358376667
3116,mlm,RLM,random-forest,No DA,60,3,R2,0.1321244959933143
3117,mlm,RLM,random-forest,No DA,100,3,MAE,0.5126161270817037
3118,mlm,RLM,random-forest,No DA,100,3,RMSE,0.6164437664997396
3119,mlm,RLM,random-forest,No DA,100,3,R2,0.1145573919369262
3120,mlm,RLM,random-forest,MLM,0,3,MAE,0.5314583715245926
3121,mlm,RLM,random-forest,MLM,0,3,RMSE,0.6360892090878364
3122,mlm,RLM,random-forest,MLM,0,3,R2,0.0572217773928332
3123,mlm,RLM,random-forest,MLM,30,3,MAE,0.5197449675146482
3124,mlm,RLM,random-forest,MLM,30,3,RMSE,0.6249327350582081
3125,mlm,RLM,random-forest,MLM,30,3,R2,0.0900028446604975
3126,mlm,RLM,random-forest,MLM,60,3,MAE,0.5006239454773334
3127,mlm,RLM,random-forest,MLM,60,3,RMSE,0.6087646394926552
3128,mlm,RLM,random-forest,MLM,60,3,R2,0.1364801557178003
3129,mlm,RLM,random-forest,MLM,100,3,MAE,0.4999548597404631
3130,mlm,RLM,random-forest,MLM,100,3,RMSE,0.6047701687538535
3131,mlm,RLM,random-forest,MLM,100,3,R2,0.1477751227588322
3132,mlm,RLM,random-forest,CL,0,3,MAE,0.5378922302452592
3133,mlm,RLM,random-forest,CL,0,3,RMSE,0.650071436341221
3134,mlm,RLM,random-forest,CL,0,3,R2,0.0153187829684385
3135,mlm,RLM,random-forest,CL,30,3,MAE,0.5050002781131111
3136,mlm,RLM,random-forest,CL,30,3,RMSE,0.6105976275058561
3137,mlm,RLM,random-forest,CL,30,3,R2,0.1312722170312035
3138,mlm,RLM,random-forest,CL,60,3,MAE,0.5011203603489445
3139,mlm,RLM,random-forest,CL,60,3,RMSE,0.6008349920692927
3140,mlm,RLM,random-forest,CL,60,3,R2,0.1588297173658437
3141,mlm,RLM,random-forest,CL,100,3,MAE,0.4930504998318891
3142,mlm,RLM,random-forest,CL,100,3,RMSE,0.5956489427068854
3143,mlm,RLM,random-forest,CL,100,3,R2,0.1732880097779531
3144,mlm,RLM,random-forest,MTR,0,3,MAE,0.4886673763722222
3145,mlm,RLM,random-forest,MTR,0,3,RMSE,0.5938473759747083
3146,mlm,RLM,random-forest,MTR,0,3,R2,0.1782813015269049
3147,mlm,RLM,random-forest,MTR,30,3,MAE,0.4802328929383889
3148,mlm,RLM,random-forest,MTR,30,3,RMSE,0.5825798550438364
3149,mlm,RLM,random-forest,MTR,30,3,R2,0.2091676756824568
3150,mlm,RLM,random-forest,MTR,60,3,MAE,0.4771094004888148
3151,mlm,RLM,random-forest,MTR,60,3,RMSE,0.5809751217111556
3152,mlm,RLM,random-forest,MTR,60,3,R2,0.2135184170554741
3153,mlm,RLM,random-forest,MTR,100,3,MAE,0.4704659126522963
3154,mlm,RLM,random-forest,MTR,100,3,RMSE,0.5748091114107098
3155,mlm,RLM,random-forest,MTR,100,3,R2,0.2301240141961205
3156,mlm,RLM,random-forest,No DA,0,4,MAE,0.5170006477889143
3157,mlm,RLM,random-forest,No DA,0,4,RMSE,0.6220707081879451
3158,mlm,RLM,random-forest,No DA,0,4,R2,0.0463632079582756
3159,mlm,RLM,random-forest,No DA,30,4,MAE,0.5047105890652381
3160,mlm,RLM,random-forest,No DA,30,4,RMSE,0.605676505674997
3161,mlm,RLM,random-forest,No DA,30,4,R2,0.0959656144429079
3162,mlm,RLM,random-forest,No DA,60,4,MAE,0.4967306253217333
3163,mlm,RLM,random-forest,No DA,60,4,RMSE,0.6011486508063211
3164,mlm,RLM,random-forest,No DA,60,4,R2,0.1094316682898002
3165,mlm,RLM,random-forest,No DA,100,4,MAE,0.5033239932318666
3166,mlm,RLM,random-forest,No DA,100,4,RMSE,0.607080389379914
3167,mlm,RLM,random-forest,No DA,100,4,R2,0.0917698762621405
3168,mlm,RLM,random-forest,MLM,0,4,MAE,0.5309903114309904
3169,mlm,RLM,random-forest,MLM,0,4,RMSE,0.6361598556655559
3170,mlm,RLM,random-forest,MLM,0,4,R2,0.0026765884746854
3171,mlm,RLM,random-forest,MLM,30,4,MAE,0.4997804099318285
3172,mlm,RLM,random-forest,MLM,30,4,RMSE,0.6041705130477368
3173,mlm,RLM,random-forest,MLM,30,4,R2,0.1004557225615032
3174,mlm,RLM,random-forest,MLM,60,4,MAE,0.4957304531446285
3175,mlm,RLM,random-forest,MLM,60,4,RMSE,0.6008576118862178
3176,mlm,RLM,random-forest,MLM,60,4,R2,0.110293775535032
3177,mlm,RLM,random-forest,MLM,100,4,MAE,0.4989094886624572
3178,mlm,RLM,random-forest,MLM,100,4,RMSE,0.6026726985098761
3179,mlm,RLM,random-forest,MLM,100,4,R2,0.1049103602561106
3180,mlm,RLM,random-forest,CL,0,4,MAE,0.5276910526082096
3181,mlm,RLM,random-forest,CL,0,4,RMSE,0.6395058618946825
3182,mlm,RLM,random-forest,CL,0,4,R2,-0.0078422339552579
3183,mlm,RLM,random-forest,CL,30,4,MAE,0.4740692414599809
3184,mlm,RLM,random-forest,CL,30,4,RMSE,0.5794567153197556
3185,mlm,RLM,random-forest,CL,30,4,R2,0.1725428847539309
3186,mlm,RLM,random-forest,CL,60,4,MAE,0.4764073572106476
3187,mlm,RLM,random-forest,CL,60,4,RMSE,0.5760300071134998
3188,mlm,RLM,random-forest,CL,60,4,R2,0.1823005424393937
3189,mlm,RLM,random-forest,CL,100,4,MAE,0.4694116101529142
3190,mlm,RLM,random-forest,CL,100,4,RMSE,0.5646608840583995
3191,mlm,RLM,random-forest,CL,100,4,R2,0.2142599290174034
3192,mlm,RLM,random-forest,MTR,0,4,MAE,0.45632243428
3193,mlm,RLM,random-forest,MTR,0,4,RMSE,0.5620300223195472
3194,mlm,RLM,random-forest,MTR,0,4,R2,0.2215646950167468
3195,mlm,RLM,random-forest,MTR,30,4,MAE,0.4494069997359238
3196,mlm,RLM,random-forest,MTR,30,4,RMSE,0.5521191598536165
3197,mlm,RLM,random-forest,MTR,30,4,R2,0.2487765588749484
3198,mlm,RLM,random-forest,MTR,60,4,MAE,0.4422023069779048
3199,mlm,RLM,random-forest,MTR,60,4,RMSE,0.5489359494330651
3200,mlm,RLM,random-forest,MTR,60,4,R2,0.2574138567745795
3201,mlm,RLM,random-forest,MTR,100,4,MAE,0.4382652840147619
3202,mlm,RLM,random-forest,MTR,100,4,RMSE,0.5416796365453082
3203,mlm,RLM,random-forest,MTR,100,4,R2,0.2769163975735687
3204,mlm,hPPB,svm,No DA,0,0,MAE,0.6781533191500303
3205,mlm,hPPB,svm,No DA,0,0,RMSE,0.8546248948623845
3206,mlm,hPPB,svm,No DA,0,0,R2,0.1278421257536863
3207,mlm,hPPB,svm,No DA,30,0,MAE,0.6854408631806423
3208,mlm,hPPB,svm,No DA,30,0,RMSE,0.829862742086275
3209,mlm,hPPB,svm,No DA,30,0,R2,0.177650257701506
3210,mlm,hPPB,svm,No DA,60,0,MAE,0.6345171337347936
3211,mlm,hPPB,svm,No DA,60,0,RMSE,0.7951185896337092
3212,mlm,hPPB,svm,No DA,60,0,R2,0.2450679876658199
3213,mlm,hPPB,svm,No DA,100,0,MAE,0.6699862608526601
3214,mlm,hPPB,svm,No DA,100,0,RMSE,0.8529841080175793
3215,mlm,hPPB,svm,No DA,100,0,R2,0.1311878075116455
3216,mlm,hPPB,svm,MLM,0,0,MAE,0.7015566342213078
3217,mlm,hPPB,svm,MLM,0,0,RMSE,0.8540893396278597
3218,mlm,hPPB,svm,MLM,0,0,R2,0.1289348679985665
3219,mlm,hPPB,svm,MLM,30,0,MAE,0.6366993597632822
3220,mlm,hPPB,svm,MLM,30,0,RMSE,0.8096390458352913
3221,mlm,hPPB,svm,MLM,30,0,R2,0.2172430795340314
3222,mlm,hPPB,svm,MLM,60,0,MAE,0.6305314909577125
3223,mlm,hPPB,svm,MLM,60,0,RMSE,0.7955442381703879
3224,mlm,hPPB,svm,MLM,60,0,R2,0.2442595001763057
3225,mlm,hPPB,svm,MLM,100,0,MAE,0.677741385226461
3226,mlm,hPPB,svm,MLM,100,0,RMSE,0.8217050666195906
3227,mlm,hPPB,svm,MLM,100,0,R2,0.1937384356202637
3228,mlm,hPPB,svm,CL,0,0,MAE,0.7104184488344194
3229,mlm,hPPB,svm,CL,0,0,RMSE,0.927552401476576
3230,mlm,hPPB,svm,CL,0,0,R2,-0.0273559382052512
3231,mlm,hPPB,svm,CL,30,0,MAE,0.6519083916125421
3232,mlm,hPPB,svm,CL,30,0,RMSE,0.7972291880908727
3233,mlm,hPPB,svm,CL,30,0,R2,0.2410548175494897
3234,mlm,hPPB,svm,CL,60,0,MAE,0.6401716137965214
3235,mlm,hPPB,svm,CL,60,0,RMSE,0.7623668191733575
3236,mlm,hPPB,svm,CL,60,0,R2,0.3059799786909739
3237,mlm,hPPB,svm,CL,100,0,MAE,0.6139973979879955
3238,mlm,hPPB,svm,CL,100,0,RMSE,0.7438492390118138
3239,mlm,hPPB,svm,CL,100,0,R2,0.3392854461811402
3240,mlm,hPPB,svm,MTR,0,0,MAE,0.6930385685404914
3241,mlm,hPPB,svm,MTR,0,0,RMSE,0.9325012561219737
3242,mlm,hPPB,svm,MTR,0,0,R2,-0.0383478743811196
3243,mlm,hPPB,svm,MTR,30,0,MAE,0.5975670652290263
3244,mlm,hPPB,svm,MTR,30,0,RMSE,0.7807909885379108
3245,mlm,hPPB,svm,MTR,30,0,R2,0.2720297827628777
3246,mlm,hPPB,svm,MTR,60,0,MAE,0.5559604057005455
3247,mlm,hPPB,svm,MTR,60,0,RMSE,0.7262832100239022
3248,mlm,hPPB,svm,MTR,60,0,R2,0.3701225857086131
3249,mlm,hPPB,svm,MTR,100,0,MAE,0.6297637170999606
3250,mlm,hPPB,svm,MTR,100,0,RMSE,0.8045096741087534
3251,mlm,hPPB,svm,MTR,100,0,R2,0.2271297884269215
3252,mlm,hPPB,svm,No DA,0,1,MAE,0.6065245236945819
3253,mlm,hPPB,svm,No DA,0,1,RMSE,0.7018453429045175
3254,mlm,hPPB,svm,No DA,0,1,R2,0.237322086667668
3255,mlm,hPPB,svm,No DA,30,1,MAE,0.5430880182475777
3256,mlm,hPPB,svm,No DA,30,1,RMSE,0.6746942850108115
3257,mlm,hPPB,svm,No DA,30,1,R2,0.2951894638908285
3258,mlm,hPPB,svm,No DA,60,1,MAE,0.53105839839328
3259,mlm,hPPB,svm,No DA,60,1,RMSE,0.6582251478074145
3260,mlm,hPPB,svm,No DA,60,1,R2,0.3291780479049776
3261,mlm,hPPB,svm,No DA,100,1,MAE,0.5908542085988724
3262,mlm,hPPB,svm,No DA,100,1,RMSE,0.7200637004066536
3263,mlm,hPPB,svm,No DA,100,1,R2,0.1972133150762369
3264,mlm,hPPB,svm,MLM,0,1,MAE,0.6440332340249666
3265,mlm,hPPB,svm,MLM,0,1,RMSE,0.7415478775452263
3266,mlm,hPPB,svm,MLM,0,1,R2,0.1485939790294212
3267,mlm,hPPB,svm,MLM,30,1,MAE,0.5277041182736124
