,objective,dataset,algorithm,da,train_size,fold,metric,value
2922,mlm,RLM,linear,CL,0,1,MAE,0.5865545294165196
2923,mlm,RLM,linear,CL,0,1,RMSE,0.7293947510753762
2924,mlm,RLM,linear,CL,0,1,R2,-0.368643103604191
2925,mlm,RLM,linear,CL,30,1,MAE,0.5345440378256237
2926,mlm,RLM,linear,CL,30,1,RMSE,0.6695985357164682
2927,mlm,RLM,linear,CL,30,1,R2,-0.1534371539154453
2928,mlm,RLM,linear,CL,60,1,MAE,0.4901808642620215
2929,mlm,RLM,linear,CL,60,1,RMSE,0.6247223527291718
2930,mlm,RLM,linear,CL,60,1,R2,-0.0040123081011524
2931,mlm,RLM,linear,CL,100,1,MAE,0.5145381492936557
2932,mlm,RLM,linear,CL,100,1,RMSE,0.6462170648233488
2933,mlm,RLM,linear,CL,100,1,R2,-0.074290637267834
2934,mlm,RLM,linear,MTR,0,1,MAE,0.5177058384682257
2935,mlm,RLM,linear,MTR,0,1,RMSE,0.6489094644282789
2936,mlm,RLM,linear,MTR,0,1,R2,-0.0832611375398866
2937,mlm,RLM,linear,MTR,30,1,MAE,0.4788294810406697
2938,mlm,RLM,linear,MTR,30,1,RMSE,0.6071126825751871
2939,mlm,RLM,linear,MTR,30,1,R2,0.0517921273932977
2940,mlm,RLM,linear,MTR,60,1,MAE,0.4644848148094142
2941,mlm,RLM,linear,MTR,60,1,RMSE,0.5998581235319488
2942,mlm,RLM,linear,MTR,60,1,R2,0.0743175387797125
2943,mlm,RLM,linear,MTR,100,1,MAE,0.4941818758179455
2944,mlm,RLM,linear,MTR,100,1,RMSE,0.62993158443988
2945,mlm,RLM,linear,MTR,100,1,R2,-0.0208259802738337
2946,mlm,RLM,linear,No DA,0,2,MAE,0.5713861548185083
2947,mlm,RLM,linear,No DA,0,2,RMSE,0.7241364158394777
2948,mlm,RLM,linear,No DA,0,2,R2,-0.2824151582865564
2949,mlm,RLM,linear,No DA,30,2,MAE,0.4971492909004946
2950,mlm,RLM,linear,No DA,30,2,RMSE,0.6330812959434379
2951,mlm,RLM,linear,No DA,30,2,R2,0.0198177538043228
2952,mlm,RLM,linear,No DA,60,2,MAE,0.4994658526046319
2953,mlm,RLM,linear,No DA,60,2,RMSE,0.6438697501150386
2954,mlm,RLM,linear,No DA,60,2,R2,-0.0138738229152624
2955,mlm,RLM,linear,No DA,100,2,MAE,0.5157451389882592
2956,mlm,RLM,linear,No DA,100,2,RMSE,0.6488825496923866
2957,mlm,RLM,linear,No DA,100,2,R2,-0.0297221536767455
2958,mlm,RLM,linear,MLM,0,2,MAE,0.5644035574613119
2959,mlm,RLM,linear,MLM,0,2,RMSE,0.6928913147602601
2960,mlm,RLM,linear,MLM,0,2,R2,-0.1741351825432042
2961,mlm,RLM,linear,MLM,30,2,MAE,0.4964676425710737
2962,mlm,RLM,linear,MLM,30,2,RMSE,0.627941653571149
2963,mlm,RLM,linear,MLM,30,2,R2,0.0356682826875087
2964,mlm,RLM,linear,MLM,60,2,MAE,0.5246514279121646
2965,mlm,RLM,linear,MLM,60,2,RMSE,0.6628447313962582
2966,mlm,RLM,linear,MLM,60,2,R2,-0.0745125291597905
2967,mlm,RLM,linear,MLM,100,2,MAE,0.5060811460467098
2968,mlm,RLM,linear,MLM,100,2,RMSE,0.6274845304000408
2969,mlm,RLM,linear,MLM,100,2,R2,0.0370717822600127
2970,mlm,RLM,linear,CL,0,2,MAE,0.5904150073320794
2971,mlm,RLM,linear,CL,0,2,RMSE,0.7259534339371713
2972,mlm,RLM,linear,CL,0,2,R2,-0.28885895798423
2973,mlm,RLM,linear,CL,30,2,MAE,0.4852230249549873
2974,mlm,RLM,linear,CL,30,2,RMSE,0.6120262312496083
2975,mlm,RLM,linear,CL,30,2,R2,0.0839315223956601
2976,mlm,RLM,linear,CL,60,2,MAE,0.5072404440076456
2977,mlm,RLM,linear,CL,60,2,RMSE,0.6505730783385585
2978,mlm,RLM,linear,CL,60,2,R2,-0.0350945971573657
2979,mlm,RLM,linear,CL,100,2,MAE,0.5010722254885015
2980,mlm,RLM,linear,CL,100,2,RMSE,0.6206644138985427
2981,mlm,RLM,linear,CL,100,2,R2,0.0578901211384442
2982,mlm,RLM,linear,MTR,0,2,MAE,0.5157034288416031
2983,mlm,RLM,linear,MTR,0,2,RMSE,0.646585154325119
2984,mlm,RLM,linear,MTR,0,2,R2,-0.0224435143766263
2985,mlm,RLM,linear,MTR,30,2,MAE,0.4762536779466403
2986,mlm,RLM,linear,MTR,30,2,RMSE,0.5940960392137965
2987,mlm,RLM,linear,MTR,30,2,R2,0.1368203748500139
2988,mlm,RLM,linear,MTR,60,2,MAE,0.4748059188488122
2989,mlm,RLM,linear,MTR,60,2,RMSE,0.5934793790076371
2990,mlm,RLM,linear,MTR,60,2,R2,0.1386113723920974
2991,mlm,RLM,linear,MTR,100,2,MAE,0.5056662448389084
2992,mlm,RLM,linear,MTR,100,2,RMSE,0.6426299893283222
2993,mlm,RLM,linear,MTR,100,2,R2,-0.0099731865549996
2994,mlm,RLM,linear,No DA,0,3,MAE,0.5871934456051583
2995,mlm,RLM,linear,No DA,0,3,RMSE,0.7240763013775583
2996,mlm,RLM,linear,No DA,0,3,R2,-0.178997512249398
2997,mlm,RLM,linear,No DA,30,3,MAE,0.5856569152924315
2998,mlm,RLM,linear,No DA,30,3,RMSE,0.726352998884595
2999,mlm,RLM,linear,No DA,30,3,R2,-0.1864233613221149
3000,mlm,RLM,linear,No DA,60,3,MAE,0.5427534366697524
3001,mlm,RLM,linear,No DA,60,3,RMSE,0.683836329795925
3002,mlm,RLM,linear,No DA,60,3,R2,-0.0515951172300974
3003,mlm,RLM,linear,No DA,100,3,MAE,0.5273266774719455
3004,mlm,RLM,linear,No DA,100,3,RMSE,0.6568962424885223
3005,mlm,RLM,linear,No DA,100,3,R2,0.0296290712597967
3006,mlm,RLM,linear,MLM,0,3,MAE,0.616387196718398
3007,mlm,RLM,linear,MLM,0,3,RMSE,0.767150833907188
3008,mlm,RLM,linear,MLM,0,3,R2,-0.3234445341849066
3009,mlm,RLM,linear,MLM,30,3,MAE,0.5329066361614827
3010,mlm,RLM,linear,MLM,30,3,RMSE,0.6629848784707283
3011,mlm,RLM,linear,MLM,30,3,R2,0.011557369589947
3012,mlm,RLM,linear,MLM,60,3,MAE,0.5533656319987644
3013,mlm,RLM,linear,MLM,60,3,RMSE,0.6917138323889582
3014,mlm,RLM,linear,MLM,60,3,R2,-0.0759625181556808
3015,mlm,RLM,linear,MLM,100,3,MAE,0.5552014674736521
3016,mlm,RLM,linear,MLM,100,3,RMSE,0.6887319188092018
3017,mlm,RLM,linear,MLM,100,3,R2,-0.0667057663617007
3018,mlm,RLM,linear,CL,0,3,MAE,0.605897204530937
3019,mlm,RLM,linear,CL,0,3,RMSE,0.7457947808884091
3020,mlm,RLM,linear,CL,0,3,R2,-0.2507856826502093
3021,mlm,RLM,linear,CL,30,3,MAE,0.5174606788864204
3022,mlm,RLM,linear,CL,30,3,RMSE,0.6518763625748762
3023,mlm,RLM,linear,CL,30,3,R2,0.0444031954586746
3024,mlm,RLM,linear,CL,60,3,MAE,0.5130909367148663
3025,mlm,RLM,linear,CL,60,3,RMSE,0.654144564883442
3026,mlm,RLM,linear,CL,60,3,R2,0.0377416323599513
3027,mlm,RLM,linear,CL,100,3,MAE,0.520207692496344
3028,mlm,RLM,linear,CL,100,3,RMSE,0.6504093695399462
3029,mlm,RLM,linear,CL,100,3,R2,0.0486993367506121
3030,mlm,RLM,linear,MTR,0,3,MAE,0.531281086791503
3031,mlm,RLM,linear,MTR,0,3,RMSE,0.6669450813591352
3032,mlm,RLM,linear,MTR,0,3,R2,-0.0002864130241935
3033,mlm,RLM,linear,MTR,30,3,MAE,0.5021239913272263
3034,mlm,RLM,linear,MTR,30,3,RMSE,0.6295703591371814
3035,mlm,RLM,linear,MTR,30,3,R2,0.1086818149543434
3036,mlm,RLM,linear,MTR,60,3,MAE,0.4914826000204623
3037,mlm,RLM,linear,MTR,60,3,RMSE,0.6178298450273744
3038,mlm,RLM,linear,MTR,60,3,R2,0.1416152588103854
3039,mlm,RLM,linear,MTR,100,3,MAE,0.5080468866745086
3040,mlm,RLM,linear,MTR,100,3,RMSE,0.6434864294712223
3041,mlm,RLM,linear,MTR,100,3,R2,0.0688427979582836
3042,mlm,RLM,linear,No DA,0,4,MAE,0.5906548914809449
3043,mlm,RLM,linear,No DA,0,4,RMSE,0.734745650853295
3044,mlm,RLM,linear,No DA,0,4,R2,-0.2794167909923588
3045,mlm,RLM,linear,No DA,30,4,MAE,0.5491079673824194
3046,mlm,RLM,linear,No DA,30,4,RMSE,0.6629936141558752
3047,mlm,RLM,linear,No DA,30,4,R2,-0.0417336398780421
3048,mlm,RLM,linear,No DA,60,4,MAE,0.5397446307640873
3049,mlm,RLM,linear,No DA,60,4,RMSE,0.672128479417272
3050,mlm,RLM,linear,No DA,60,4,R2,-0.0706378513867045
3051,mlm,RLM,linear,No DA,100,4,MAE,0.5342816262140856
3052,mlm,RLM,linear,No DA,100,4,RMSE,0.6803698299587567
3053,mlm,RLM,linear,No DA,100,4,R2,-0.0970542199881203
3054,mlm,RLM,linear,MLM,0,4,MAE,0.5959191111124393
3055,mlm,RLM,linear,MLM,0,4,RMSE,0.7443299027197959
3056,mlm,RLM,linear,MLM,0,4,R2,-0.3130127138295955
3057,mlm,RLM,linear,MLM,30,4,MAE,0.5373671619861118
3058,mlm,RLM,linear,MLM,30,4,RMSE,0.6596564494089916
3059,mlm,RLM,linear,MLM,30,4,R2,-0.0312729433704945
3060,mlm,RLM,linear,MLM,60,4,MAE,0.5361036054253036
3061,mlm,RLM,linear,MLM,60,4,RMSE,0.6697858009189552
3062,mlm,RLM,linear,MLM,60,4,R2,-0.0631875221668569
3063,mlm,RLM,linear,MLM,100,4,MAE,0.5127914515455542
3064,mlm,RLM,linear,MLM,100,4,RMSE,0.6379346486805765
3065,mlm,RLM,linear,MLM,100,4,R2,0.0355263211335921
3066,mlm,RLM,linear,CL,0,4,MAE,0.5912727912170036
3067,mlm,RLM,linear,CL,0,4,RMSE,0.7359252300896431
3068,mlm,RLM,linear,CL,0,4,R2,-0.2835281046480677
3069,mlm,RLM,linear,CL,30,4,MAE,0.5016336387353658
3070,mlm,RLM,linear,CL,30,4,RMSE,0.6393825753844073
3071,mlm,RLM,linear,CL,30,4,R2,0.0311432013008724
3072,mlm,RLM,linear,CL,60,4,MAE,0.5593170743728942
3073,mlm,RLM,linear,CL,60,4,RMSE,0.695615070534031
3074,mlm,RLM,linear,CL,60,4,R2,-0.1467690487878798
3075,mlm,RLM,linear,CL,100,4,MAE,0.4869584397529724
3076,mlm,RLM,linear,CL,100,4,RMSE,0.6170192641827439
3077,mlm,RLM,linear,CL,100,4,R2,0.0977322282872097
3078,mlm,RLM,linear,MTR,0,4,MAE,0.5343912856709108
3079,mlm,RLM,linear,MTR,0,4,RMSE,0.6727584943764274
3080,mlm,RLM,linear,MTR,0,4,R2,-0.0726459019609395
3081,mlm,RLM,linear,MTR,30,4,MAE,0.4940267096967885
3082,mlm,RLM,linear,MTR,30,4,RMSE,0.6246609026908807
3083,mlm,RLM,linear,MTR,30,4,R2,0.0752450878823783
3084,mlm,RLM,linear,MTR,60,4,MAE,0.4710884456805012
3085,mlm,RLM,linear,MTR,60,4,RMSE,0.5988524514044967
3086,mlm,RLM,linear,MTR,60,4,R2,0.150080758703224
3087,mlm,RLM,linear,MTR,100,4,MAE,0.487654245006065
3088,mlm,RLM,linear,MTR,100,4,RMSE,0.6111902767548146
3089,mlm,RLM,linear,MTR,100,4,R2,0.114699170602903
3090,mlm,RLM,random-forest,No DA,0,0,MAE,0.5197885056443876
3091,mlm,RLM,random-forest,No DA,0,0,RMSE,0.6251726707307027
3092,mlm,RLM,random-forest,No DA,0,0,R2,0.0746734183077464
3093,mlm,RLM,random-forest,No DA,30,0,MAE,0.494609245356947
3094,mlm,RLM,random-forest,No DA,30,0,RMSE,0.5949060185566438
3095,mlm,RLM,random-forest,No DA,30,0,R2,0.1621007645826403
3096,mlm,RLM,random-forest,No DA,60,0,MAE,0.490699191822212
3097,mlm,RLM,random-forest,No DA,60,0,RMSE,0.5902390969694601
3098,mlm,RLM,random-forest,No DA,60,0,R2,0.1751955113375241
3099,mlm,RLM,random-forest,No DA,100,0,MAE,0.4838479452857221
3100,mlm,RLM,random-forest,No DA,100,0,RMSE,0.5788469947681484
3101,mlm,RLM,random-forest,No DA,100,0,R2,0.2067270697076314
3102,mlm,RLM,random-forest,MLM,0,0,MAE,0.5277559290158683
3103,mlm,RLM,random-forest,MLM,0,0,RMSE,0.6319290310740188
3104,mlm,RLM,random-forest,MLM,0,0,R2,0.0545649825798918
3105,mlm,RLM,random-forest,MLM,30,0,MAE,0.4939402013097806
3106,mlm,RLM,random-forest,MLM,30,0,RMSE,0.5990653670091857
3107,mlm,RLM,random-forest,MLM,30,0,R2,0.150343283386939
3108,mlm,RLM,random-forest,MLM,60,0,MAE,0.4867835181766909
3109,mlm,RLM,random-forest,MLM,60,0,RMSE,0.5875741632946399
3110,mlm,RLM,random-forest,MLM,60,0,R2,0.1826266935967513
3111,mlm,RLM,random-forest,MLM,100,0,MAE,0.4830039759533089
3112,mlm,RLM,random-forest,MLM,100,0,RMSE,0.5815197903123996
3113,mlm,RLM,random-forest,MLM,100,0,R2,0.1993843644375011
3114,mlm,RLM,random-forest,CL,0,0,MAE,0.5230347164964899
3115,mlm,RLM,random-forest,CL,0,0,RMSE,0.6264324575836555
3116,mlm,RLM,random-forest,CL,0,0,R2,0.0709404055461558
3117,mlm,RLM,random-forest,CL,30,0,MAE,0.4771723388770201
3118,mlm,RLM,random-forest,CL,30,0,RMSE,0.5755957823422615
3119,mlm,RLM,random-forest,CL,30,0,R2,0.2156132030506442
3120,mlm,RLM,random-forest,CL,60,0,MAE,0.464626522598446
3121,mlm,RLM,random-forest,CL,60,0,RMSE,0.5638728594438236
3122,mlm,RLM,random-forest,CL,60,0,R2,0.2472384084903471
3123,mlm,RLM,random-forest,CL,100,0,MAE,0.4596916634723765
3124,mlm,RLM,random-forest,CL,100,0,RMSE,0.5548719523605044
3125,mlm,RLM,random-forest,CL,100,0,R2,0.2710787450222742
3126,mlm,RLM,random-forest,MTR,0,0,MAE,0.460175634089159
3127,mlm,RLM,random-forest,MTR,0,0,RMSE,0.5585939352291679
3128,mlm,RLM,random-forest,MTR,0,0,R2,0.2612669977073953
3129,mlm,RLM,random-forest,MTR,30,0,MAE,0.4462878642118463
3130,mlm,RLM,random-forest,MTR,30,0,RMSE,0.5472908338929776
3131,mlm,RLM,random-forest,MTR,30,0,R2,0.2908609225715172
3132,mlm,RLM,random-forest,MTR,60,0,MAE,0.4434555747010786
3133,mlm,RLM,random-forest,MTR,60,0,RMSE,0.5406843052489037
3134,mlm,RLM,random-forest,MTR,60,0,R2,0.3078780935644274
3135,mlm,RLM,random-forest,MTR,100,0,MAE,0.4434234361843326
3136,mlm,RLM,random-forest,MTR,100,0,RMSE,0.5387570470380479
3137,mlm,RLM,random-forest,MTR,100,0,R2,0.3128034087203577
3138,mlm,RLM,random-forest,No DA,0,1,MAE,0.4924164880177528
3139,mlm,RLM,random-forest,No DA,0,1,RMSE,0.6022286920668438
3140,mlm,RLM,random-forest,No DA,0,1,R2,0.0669867062973058
3141,mlm,RLM,random-forest,No DA,30,1,MAE,0.4736046723879213
3142,mlm,RLM,random-forest,No DA,30,1,RMSE,0.574285518170198
3143,mlm,RLM,random-forest,No DA,30,1,R2,0.1515608981461879
3144,mlm,RLM,random-forest,No DA,60,1,MAE,0.4666364632036704
3145,mlm,RLM,random-forest,No DA,60,1,RMSE,0.5686465504693892
3146,mlm,RLM,random-forest,No DA,60,1,R2,0.1681409151445985
3147,mlm,RLM,random-forest,No DA,100,1,MAE,0.4727498414556179
3148,mlm,RLM,random-forest,No DA,100,1,RMSE,0.5784026546567246
3149,mlm,RLM,random-forest,No DA,100,1,R2,0.1393521243393357
3150,mlm,RLM,random-forest,MLM,0,1,MAE,0.4990998083975094
3151,mlm,RLM,random-forest,MLM,0,1,RMSE,0.6086863297258187
3152,mlm,RLM,random-forest,MLM,0,1,R2,0.046870212589499
3153,mlm,RLM,random-forest,MLM,30,1,MAE,0.4784557161138577
3154,mlm,RLM,random-forest,MLM,30,1,RMSE,0.5830265918338493
3155,mlm,RLM,random-forest,MLM,30,1,R2,0.1255365282119865
3156,mlm,RLM,random-forest,MLM,60,1,MAE,0.4631938011512547
3157,mlm,RLM,random-forest,MLM,60,1,RMSE,0.565416225188484
3158,mlm,RLM,random-forest,MLM,60,1,R2,0.1775651976835102
3159,mlm,RLM,random-forest,MLM,100,1,MAE,0.4692782071223033
3160,mlm,RLM,random-forest,MLM,100,1,RMSE,0.574057804527136
3161,mlm,RLM,random-forest,MLM,100,1,R2,0.1522336048364005
3162,mlm,RLM,random-forest,CL,0,1,MAE,0.4943761634116292
3163,mlm,RLM,random-forest,CL,0,1,RMSE,0.6058349857409318
3164,mlm,RLM,random-forest,CL,0,1,R2,0.0557790226745799
3165,mlm,RLM,random-forest,CL,30,1,MAE,0.4572957647474345
3166,mlm,RLM,random-forest,CL,30,1,RMSE,0.5644419219452839
3167,mlm,RLM,random-forest,CL,30,1,R2,0.1803971309542107
3168,mlm,RLM,random-forest,CL,60,1,MAE,0.4509249609753745
3169,mlm,RLM,random-forest,CL,60,1,RMSE,0.5548445361488729
3170,mlm,RLM,random-forest,CL,60,1,R2,0.2080321105580117
3171,mlm,RLM,random-forest,CL,100,1,MAE,0.4451493916316479
3172,mlm,RLM,random-forest,CL,100,1,RMSE,0.5502695289341123
3173,mlm,RLM,random-forest,CL,100,1,R2,0.2210387120949869
3174,mlm,RLM,random-forest,MTR,0,1,MAE,0.4372318786241948
3175,mlm,RLM,random-forest,MTR,0,1,RMSE,0.540214862055376
3176,mlm,RLM,random-forest,MTR,0,1,R2,0.2492453995356217
3177,mlm,RLM,random-forest,MTR,30,1,MAE,0.4292017671227529
3178,mlm,RLM,random-forest,MTR,30,1,RMSE,0.5324070937814387
3179,mlm,RLM,random-forest,MTR,30,1,R2,0.2707900049228364
3180,mlm,RLM,random-forest,MTR,60,1,MAE,0.4332642287517977
3181,mlm,RLM,random-forest,MTR,60,1,RMSE,0.5330189822796917
3182,mlm,RLM,random-forest,MTR,60,1,R2,0.2691128987491299
3183,mlm,RLM,random-forest,MTR,100,1,MAE,0.4313432149177154
3184,mlm,RLM,random-forest,MTR,100,1,RMSE,0.5287822258823367
3185,mlm,RLM,random-forest,MTR,100,1,R2,0.2806857842166119
3186,mlm,RLM,random-forest,No DA,0,2,MAE,0.5152731527635337
3187,mlm,RLM,random-forest,No DA,0,2,RMSE,0.6118501669265024
3188,mlm,RLM,random-forest,No DA,0,2,R2,0.0844585056167089
3189,mlm,RLM,random-forest,No DA,30,2,MAE,0.4876455164584335
3190,mlm,RLM,random-forest,No DA,30,2,RMSE,0.5834863006564479
3191,mlm,RLM,random-forest,No DA,30,2,R2,0.1673754835292646
3192,mlm,RLM,random-forest,No DA,60,2,MAE,0.4788338915560656
3193,mlm,RLM,random-forest,No DA,60,2,RMSE,0.5818037368662585
3194,mlm,RLM,random-forest,No DA,60,2,R2,0.1721705368237793
3195,mlm,RLM,random-forest,No DA,100,2,MAE,0.4830309413483971
3196,mlm,RLM,random-forest,No DA,100,2,RMSE,0.5796694269278032
3197,mlm,RLM,random-forest,No DA,100,2,R2,0.1782330756503268
3198,mlm,RLM,random-forest,MLM,0,2,MAE,0.5300678646257194
3199,mlm,RLM,random-forest,MLM,0,2,RMSE,0.6328866898161586
3200,mlm,RLM,random-forest,MLM,0,2,R2,0.0204202677451074
3201,mlm,RLM,random-forest,MLM,30,2,MAE,0.4848856151367759
3202,mlm,RLM,random-forest,MLM,30,2,RMSE,0.5880971440686648
3203,mlm,RLM,random-forest,MLM,30,2,R2,0.1541643078961575
3204,mlm,RLM,random-forest,MLM,60,2,MAE,0.4645765224048998
3205,mlm,RLM,random-forest,MLM,60,2,RMSE,0.5613745910076384
3206,mlm,RLM,random-forest,MLM,60,2,R2,0.2292857837012748
3207,mlm,RLM,random-forest,MLM,100,2,MAE,0.472874377905428
3208,mlm,RLM,random-forest,MLM,100,2,RMSE,0.5687910983067497
3209,mlm,RLM,random-forest,MLM,100,2,R2,0.2087869376682741
3210,mlm,RLM,random-forest,CL,0,2,MAE,0.5081526105548088
3211,mlm,RLM,random-forest,CL,0,2,RMSE,0.6099528971709626
3212,mlm,RLM,random-forest,CL,0,2,R2,0.0901276583844918
3213,mlm,RLM,random-forest,CL,30,2,MAE,0.4592732404778323
3214,mlm,RLM,random-forest,CL,30,2,RMSE,0.5589292022473468
3215,mlm,RLM,random-forest,CL,30,2,R2,0.2359857340571783
3216,mlm,RLM,random-forest,CL,60,2,MAE,0.4551410705621129
3217,mlm,RLM,random-forest,CL,60,2,RMSE,0.5557990719775338
3218,mlm,RLM,random-forest,CL,60,2,R2,0.2445190788885827
3219,mlm,RLM,random-forest,CL,100,2,MAE,0.4574329319064298
3220,mlm,RLM,random-forest,CL,100,2,RMSE,0.5526878621722642
3221,mlm,RLM,random-forest,CL,100,2,R2,0.252953353630781
3222,mlm,RLM,random-forest,MTR,0,2,MAE,0.4441322005518396
3223,mlm,RLM,random-forest,MTR,0,2,RMSE,0.5394120524486271
3224,mlm,RLM,random-forest,MTR,0,2,R2,0.2884111105958057
3225,mlm,RLM,random-forest,MTR,30,2,MAE,0.4399359087508743
3226,mlm,RLM,random-forest,MTR,30,2,RMSE,0.5337405131271172
3227,mlm,RLM,random-forest,MTR,30,2,R2,0.3032961600600395
3228,mlm,RLM,random-forest,MTR,60,2,MAE,0.4415972746061931
3229,mlm,RLM,random-forest,MTR,60,2,RMSE,0.5339981135696643
3230,mlm,RLM,random-forest,MTR,60,2,R2,0.30262349413948
3231,mlm,RLM,random-forest,MTR,100,2,MAE,0.4331126762116211
3232,mlm,RLM,random-forest,MTR,100,2,RMSE,0.5266994486477306
3233,mlm,RLM,random-forest,MTR,100,2,R2,0.3215566435942915
3234,mlm,RLM,random-forest,No DA,0,3,MAE,0.5327601414407792
3235,mlm,RLM,random-forest,No DA,0,3,RMSE,0.6351958908015269
3236,mlm,RLM,random-forest,No DA,0,3,R2,0.0926818856669503
3237,mlm,RLM,random-forest,No DA,30,3,MAE,0.5123167091019852
3238,mlm,RLM,random-forest,No DA,30,3,RMSE,0.6172950081116106
3239,mlm,RLM,random-forest,No DA,30,3,R2,0.1431007718149826
3240,mlm,RLM,random-forest,No DA,60,3,MAE,0.5088229471914657
3241,mlm,RLM,random-forest,No DA,60,3,RMSE,0.6120468257837032
3242,mlm,RLM,random-forest,No DA,60,3,R2,0.1576093814868651
3243,mlm,RLM,random-forest,No DA,100,3,MAE,0.5123209626923747
3244,mlm,RLM,random-forest,No DA,100,3,RMSE,0.612360383552667
3245,mlm,RLM,random-forest,No DA,100,3,R2,0.1567460299519152
3246,mlm,RLM,random-forest,MLM,0,3,MAE,0.5417863297182746
3247,mlm,RLM,random-forest,MLM,0,3,RMSE,0.6468238294660938
3248,mlm,RLM,random-forest,MLM,0,3,R2,0.0591589796391474
3249,mlm,RLM,random-forest,MLM,30,3,MAE,0.5183501053311318
3250,mlm,RLM,random-forest,MLM,30,3,RMSE,0.6237505336804753
3251,mlm,RLM,random-forest,MLM,30,3,R2,0.1250845572219676
3252,mlm,RLM,random-forest,MLM,60,3,MAE,0.5027772730980704
3253,mlm,RLM,random-forest,MLM,60,3,RMSE,0.6069784750086323
3254,mlm,RLM,random-forest,MLM,60,3,R2,0.1715032634670876
3255,mlm,RLM,random-forest,MLM,100,3,MAE,0.5034897430282375
3256,mlm,RLM,random-forest,MLM,100,3,RMSE,0.6041178492621231
3257,mlm,RLM,random-forest,MLM,100,3,R2,0.1792940974664725
3258,mlm,RLM,random-forest,CL,0,3,MAE,0.5401933537235064
3259,mlm,RLM,random-forest,CL,0,3,RMSE,0.6463570746179578
3260,mlm,RLM,random-forest,CL,0,3,R2,0.0605163311862279
3261,mlm,RLM,random-forest,CL,30,3,MAE,0.496408898687347
3262,mlm,RLM,random-forest,CL,30,3,RMSE,0.5968500456599408
3263,mlm,RLM,random-forest,CL,30,3,R2,0.1989222218883009
3264,mlm,RLM,random-forest,CL,60,3,MAE,0.4906414910667904
3265,mlm,RLM,random-forest,CL,60,3,RMSE,0.5919230254477043
3266,mlm,RLM,random-forest,CL,60,3,R2,0.2120934879972585
3267,mlm,RLM,random-forest,CL,100,3,MAE,0.4857729140131169
3268,mlm,RLM,random-forest,CL,100,3,RMSE,0.5875639641820097
3269,mlm,RLM,random-forest,CL,100,3,R2,0.2236554183640896
3270,mlm,RLM,random-forest,MTR,0,3,MAE,0.4753679101697402
3271,mlm,RLM,random-forest,MTR,0,3,RMSE,0.5779027443289275
3272,mlm,RLM,random-forest,MTR,0,3,R2,0.248976138860937
3273,mlm,RLM,random-forest,MTR,30,3,MAE,0.4688982110609091
3274,mlm,RLM,random-forest,MTR,30,3,RMSE,0.5681266732162057
3275,mlm,RLM,random-forest,MTR,30,3,R2,0.2741705573852481
3276,mlm,RLM,random-forest,MTR,60,3,MAE,0.4640379144511688
3277,mlm,RLM,random-forest,MTR,60,3,RMSE,0.5617639804522704
3278,mlm,RLM,random-forest,MTR,60,3,R2,0.2903372652594979
3279,mlm,RLM,random-forest,MTR,100,3,MAE,0.4592745765994434
3280,mlm,RLM,random-forest,MTR,100,3,RMSE,0.5627503763161092
3281,mlm,RLM,random-forest,MTR,100,3,R2,0.2878428975905894
3282,mlm,RLM,random-forest,No DA,0,4,MAE,0.5157758590637662
3283,mlm,RLM,random-forest,No DA,0,4,RMSE,0.6258330780871317
3284,mlm,RLM,random-forest,No DA,0,4,R2,0.0717712287383486
3285,mlm,RLM,random-forest,No DA,30,4,MAE,0.4999454196089981
3286,mlm,RLM,random-forest,No DA,30,4,RMSE,0.5960214012613243
3287,mlm,RLM,random-forest,No DA,30,4,R2,0.1580976799460514
3288,mlm,RLM,random-forest,No DA,60,4,MAE,0.4886001519272356
3289,mlm,RLM,random-forest,No DA,60,4,RMSE,0.5883142781090335
3290,mlm,RLM,random-forest,No DA,60,4,R2,0.1797301001138664
3291,mlm,RLM,random-forest,No DA,100,4,MAE,0.4992579501572727
3292,mlm,RLM,random-forest,No DA,100,4,RMSE,0.5931893895834719
3293,mlm,RLM,random-forest,No DA,100,4,R2,0.1660793152310439
3294,mlm,RLM,random-forest,MLM,0,4,MAE,0.5368136920331168
3295,mlm,RLM,random-forest,MLM,0,4,RMSE,0.6420875674654138
3296,mlm,RLM,random-forest,MLM,0,4,R2,0.0229281082315916
3297,mlm,RLM,random-forest,MLM,30,4,MAE,0.4971340838572356
3298,mlm,RLM,random-forest,MLM,30,4,RMSE,0.595141600007903
3299,mlm,RLM,random-forest,MLM,30,4,R2,0.1605813492490159
3300,mlm,RLM,random-forest,MLM,60,4,MAE,0.4871772317448422
3301,mlm,RLM,random-forest,MLM,60,4,RMSE,0.589104320142659
3302,mlm,RLM,random-forest,MLM,60,4,R2,0.1775255545071528
3303,mlm,RLM,random-forest,MLM,100,4,MAE,0.488939263669499
3304,mlm,RLM,random-forest,MLM,100,4,RMSE,0.5896218956399567
3305,mlm,RLM,random-forest,MLM,100,4,R2,0.1760796998149671
3306,mlm,RLM,random-forest,CL,0,4,MAE,0.5244356157267347
3307,mlm,RLM,random-forest,CL,0,4,RMSE,0.6369116509880102
3308,mlm,RLM,random-forest,CL,0,4,R2,0.0386171181179035
3309,mlm,RLM,random-forest,CL,30,4,MAE,0.4804224283557884
3310,mlm,RLM,random-forest,CL,30,4,RMSE,0.5860532420566892
